method,cap_mode,input_id,attack_index,generation,diversity
random,query,4,4,98,14.325592041015625
random,query,4,4,99,14.389374732971191
random,query,4,4,100,14.378615379333496
random,query,4,4,101,14.436573028564453
random,query,4,4,102,14.332695007324219
random,query,4,4,103,14.339680671691895
random,query,4,4,104,14.392234802246094
random,query,4,4,105,14.34572696685791
random,query,4,4,106,14.34746265411377
random,query,4,4,107,14.389986991882324
random,query,4,4,108,14.340928077697754
random,query,4,4,109,14.323169708251953
random,query,4,4,110,14.39660358428955
random,query,4,4,111,14.293970108032227
random,query,4,4,112,14.362761497497559
random,query,4,4,113,14.29473876953125
random,query,4,4,114,14.30926513671875
random,query,4,4,115,14.353694915771484
random,query,4,4,116,14.351516723632812
random,query,4,4,117,14.330361366271973
random,query,4,4,118,14.301980018615723
random,query,4,4,119,14.433396339416504
random,query,4,4,120,14.421502113342285
random,query,4,4,121,14.380809783935547
random,query,4,4,122,14.3616361618042
random,query,4,4,123,14.447153091430664
random,query,4,4,124,14.177453994750977
random,query,4,4,125,14.25339412689209
random,query,4,4,126,14.334939956665039
random,query,4,4,127,14.36678409576416
random,query,4,4,128,14.377473831176758
random,query,4,4,129,14.361069679260254
random,query,4,4,130,14.263372421264648
random,query,4,4,131,14.346358299255371
random,query,4,4,132,14.30454158782959
random,query,4,4,133,14.335773468017578
random,query,4,4,134,14.278310775756836
random,query,4,4,135,14.317147254943848
random,query,4,4,136,14.2872896194458
random,query,4,4,137,14.365373611450195
random,query,4,4,138,14.28095531463623
random,query,4,4,139,14.36318588256836
random,query,4,4,140,14.431353569030762
random,query,4,4,141,14.41620922088623
random,query,4,4,142,14.313604354858398
random,query,4,4,143,14.249125480651855
random,query,4,4,144,14.330391883850098
random,query,4,4,145,14.337387084960938
random,query,4,4,146,14.24713134765625
random,query,4,4,147,14.31264877319336
random,query,4,4,148,14.386478424072266
random,query,4,4,149,14.301793098449707
random,query,4,4,150,14.301154136657715
random,query,4,4,151,14.296855926513672
random,query,4,4,152,14.418181419372559
random,query,4,4,153,14.331122398376465
