dynamic_acc,final_acc,mean_exit,threshold_exit1,threshold_exit2,threshold_exit3,threshold_exit4,exit1_rate,exit2_rate,exit3_rate,exit4_rate,exit5_rate,scale,offset
0.8884999752044678,0.890500009059906,3.2274999618530273,0.5,0.8066849932074548,0.89625,0.89625,0.07900000363588333,0.27950000762939453,0.23649999499320984,0.14499999582767487,0.25999999046325684,0.875,0.03
0.8865000009536743,0.890500009059906,3.0350000858306885,0.5,0.7488759930133819,0.841,0.841,0.07900000363588333,0.33500000834465027,0.2644999921321869,0.11500000208616257,0.20649999380111694,0.9,-0.05
0.887499988079071,0.890500009059906,3.067500114440918,0.5,0.7588759930133819,0.851,0.851,0.07900000363588333,0.3244999945163727,0.25999999046325684,0.12300000339746475,0.2134999930858612,0.9,-0.04
0.887499988079071,0.890500009059906,3.1054999828338623,0.5,0.7688759930133819,0.861,0.861,0.07900000363588333,0.31349998712539673,0.2554999887943268,0.12700000405311584,0.22499999403953552,0.9,-0.03
0.887499988079071,0.890500009059906,3.127500057220459,0.5,0.778875993013382,0.871,0.871,0.07900000363588333,0.3070000112056732,0.25200000405311584,0.1315000057220459,0.2304999977350235,0.9,-0.02
0.887499988079071,0.890500009059906,3.1619999408721924,0.5,0.788875993013382,0.881,0.881,0.07900000363588333,0.29649999737739563,0.24799999594688416,0.13650000095367432,0.23999999463558197,0.9,-0.01
0.8880000114440918,0.890500009059906,3.19950008392334,0.5,0.798875993013382,0.891,0.891,0.07900000363588333,0.2879999876022339,0.23849999904632568,0.14350000023841858,0.25099998712539673,0.9,0.0
0.8889999985694885,0.890500009059906,3.24399995803833,0.5,0.808875993013382,0.901,0.901,0.07900000363588333,0.2775000035762787,0.22949999570846558,0.148499995470047,0.265500009059906,0.9,0.01
0.8889999985694885,0.890500009059906,3.2795000076293945,0.5,0.818875993013382,0.911,0.911,0.07900000363588333,0.2720000147819519,0.2199999988079071,0.148499995470047,0.28049999475479126,0.9,0.02
0.8895000219345093,0.890500009059906,3.319499969482422,0.5,0.828875993013382,0.921,0.921,0.07900000363588333,0.2619999945163727,0.21400000154972076,0.15049999952316284,0.2944999933242798,0.9,0.03
0.887499988079071,0.890500009059906,3.115499973297119,0.5,0.7710669928193092,0.86575,0.86575,0.07900000363588333,0.3109999895095825,0.2540000081062317,0.1274999976158142,0.22849999368190765,0.925,-0.05
0.887499988079071,0.890500009059906,3.1389999389648438,0.5,0.7810669928193092,0.87575,0.87575,0.07900000363588333,0.30399999022483826,0.25,0.13300000131130219,0.23399999737739563,0.925,-0.04
0.887499988079071,0.890500009059906,3.1730000972747803,0.5,0.7910669928193093,0.88575,0.88575,0.07900000363588333,0.29499998688697815,0.2434999942779541,0.13899999856948853,0.2434999942779541,0.925,-0.03
0.8880000114440918,0.890500009059906,3.2170000076293945,0.5,0.8010669928193093,0.89575,0.89575,0.07900000363588333,0.2865000069141388,0.23100000619888306,0.14550000429153442,0.257999986410141,0.925,-0.02
0.8889999985694885,0.890500009059906,3.260499954223633,0.5,0.8110669928193093,0.90575,0.90575,0.07900000363588333,0.27549999952316284,0.22599999606609344,0.14499999582767487,0.2745000123977661,0.925,-0.01
0.8889999985694885,0.890500009059906,3.2939999103546143,0.5,0.8210669928193093,0.9157500000000001,0.9157500000000001,0.07900000363588333,0.2705000042915344,0.2160000056028366,0.14650000631809235,0.2879999876022339,0.925,0.0
0.8895000219345093,0.890500009059906,3.3394999504089355,0.5,0.8310669928193093,0.9257500000000001,0.9257500000000001,0.07900000363588333,0.2605000138282776,0.20399999618530273,0.1550000011920929,0.30149999260902405,0.925,0.01
0.890500009059906,0.890500009059906,3.3914999961853027,0.5,0.8410669928193093,0.9357500000000001,0.9357500000000001,0.07900000363588333,0.2524999976158142,0.1860000044107437,0.16300000250339508,0.31949999928474426,0.925,0.02
0.890500009059906,0.890500009059906,3.445499897003174,0.5,0.8510669928193093,0.9457500000000001,0.9457500000000001,0.07900000363588333,0.2434999942779541,0.16699999570846558,0.17399999499320984,0.33649998903274536,0.925,0.03
0.887499988079071,0.890500009059906,3.188499927520752,0.5,0.7932579926252364,0.8905,0.8905,0.07900000363588333,0.2930000126361847,0.23800000548362732,0.1404999941587448,0.24950000643730164,0.95,-0.05
0.8884999752044678,0.890500009059906,3.2339999675750732,0.5,0.8032579926252364,0.9005,0.9005,0.07900000363588333,0.2840000092983246,0.22550000250339508,0.1469999998807907,0.2644999921321869,0.95,-0.04
0.8889999985694885,0.890500009059906,3.2739999294281006,0.5,0.8132579926252365,0.9105,0.9105,0.07900000363588333,0.2745000123977661,0.2199999988079071,0.14650000631809235,0.2800000011920929,0.95,-0.03
0.8889999985694885,0.890500009059906,3.308000087738037,0.5,0.8232579926252365,0.9205,0.9205,0.07900000363588333,0.26899999380111694,0.2094999998807907,0.15000000596046448,0.29249998927116394,0.95,-0.02
