method,cap_mode,input_id,attack_index,generation,diversity
genetic,query,4,1,116,12.212337493896484
genetic,query,4,1,117,12.18187427520752
genetic,query,4,1,118,12.027456283569336
genetic,query,4,1,119,12.049973487854004
genetic,query,4,1,120,11.922951698303223
genetic,query,4,1,121,12.20402717590332
genetic,query,4,1,122,12.131620407104492
genetic,query,4,1,123,12.339118957519531
genetic,query,4,1,124,12.066421508789062
genetic,query,4,1,125,11.64777660369873
genetic,query,4,1,126,11.898947715759277
genetic,query,4,1,127,11.909101486206055
genetic,query,4,1,128,11.94193172454834
genetic,query,4,1,129,12.073497772216797
genetic,query,4,1,130,11.89013385772705
genetic,query,4,1,131,12.013442039489746
genetic,query,4,1,132,12.088028907775879
genetic,query,4,1,133,12.215265274047852
genetic,query,4,1,134,12.090193748474121
genetic,query,4,1,135,12.132187843322754
genetic,query,4,1,136,12.214778900146484
genetic,query,4,1,137,12.467327117919922
genetic,query,4,1,138,12.585493087768555
genetic,query,4,1,139,12.347635269165039
genetic,query,4,1,140,12.438555717468262
genetic,query,4,1,141,12.222917556762695
genetic,query,4,1,142,12.36474895477295
genetic,query,4,1,143,12.302722930908203
genetic,query,4,1,144,12.431815147399902
genetic,query,4,1,145,12.422921180725098
genetic,query,4,1,146,12.283130645751953
genetic,query,4,1,147,11.988633155822754
genetic,query,4,1,148,12.320296287536621
genetic,query,4,1,149,12.356800079345703
genetic,query,4,1,150,12.364779472351074
genetic,query,4,1,151,12.22270393371582
genetic,query,4,1,152,11.962666511535645
genetic,query,4,1,153,11.77463436126709
genetic,query,4,1,154,11.75278377532959
genetic,query,4,1,155,11.65755558013916
genetic,query,4,1,156,11.51547622680664
genetic,query,4,1,157,11.352622985839844
genetic,query,4,1,158,11.623985290527344
genetic,query,4,1,159,11.545985221862793
genetic,query,4,1,160,11.612385749816895
genetic,query,4,1,161,11.640460968017578
genetic,query,4,1,162,11.411401748657227
genetic,query,4,1,163,11.426000595092773
genetic,query,4,1,164,11.301688194274902
genetic,query,4,1,165,11.173870086669922
genetic,query,4,1,166,11.11609935760498
genetic,query,4,1,167,11.106179237365723
genetic,query,4,1,168,10.91053581237793
genetic,query,4,1,169,11.102046966552734
genetic,query,4,1,170,10.661701202392578
genetic,query,4,1,171,10.444119453430176
genetic,query,4,1,172,10.228856086730957
genetic,query,4,1,173,10.320793151855469
genetic,query,4,1,174,10.436119079589844
genetic,query,4,1,175,10.150181770324707
genetic,query,4,1,176,10.24918270111084
genetic,query,4,1,177,9.863224983215332
genetic,query,4,1,178,9.88052749633789
genetic,query,4,1,179,9.721372604370117
genetic,query,4,1,180,9.460752487182617
genetic,query,4,1,181,8.876717567443848
genetic,query,4,1,182,9.129911422729492
genetic,query,4,1,183,9.007630348205566
genetic,query,4,1,184,8.963753700256348
genetic,query,4,1,185,8.853692054748535
genetic,query,4,1,186,8.86303997039795
genetic,query,4,1,187,9.007597923278809
genetic,query,4,1,188,9.01180648803711
genetic,query,4,1,189,8.849034309387207
genetic,query,4,1,190,8.998169898986816
genetic,query,4,1,191,8.976602554321289
genetic,query,4,1,192,8.851408958435059
genetic,query,4,1,193,8.765999794006348
genetic,query,4,1,194,8.812054634094238
genetic,query,4,1,195,8.665567398071289
genetic,query,4,1,196,8.736624717712402
genetic,query,4,1,197,8.865406036376953
genetic,query,4,1,198,8.645345687866211
genetic,query,4,1,199,8.710094451904297
genetic,query,4,1,200,8.796100616455078
genetic,query,4,2,1,14.257303237915039
genetic,query,4,2,2,14.479195594787598
genetic,query,4,2,3,14.324865341186523
genetic,query,4,2,4,14.714191436767578
genetic,query,4,2,5,14.608763694763184
genetic,query,4,2,6,14.220840454101562
genetic,query,4,2,7,14.222984313964844
genetic,query,4,2,8,13.56075382232666
genetic,query,4,2,9,13.1765718460083
genetic,query,4,2,10,13.437926292419434
genetic,query,4,2,11,13.555914878845215
genetic,query,4,2,12,13.561991691589355
genetic,query,4,2,13,13.461081504821777
genetic,query,4,2,14,13.003589630126953
genetic,query,4,2,15,13.286253929138184
genetic,query,4,2,16,13.157901763916016
genetic,query,4,2,17,13.190692901611328
genetic,query,4,2,18,12.760383605957031
genetic,query,4,2,19,12.80550765991211
genetic,query,4,2,20,12.688517570495605
genetic,query,4,2,21,12.585704803466797
genetic,query,4,2,22,12.822200775146484
genetic,query,4,2,23,12.612366676330566
genetic,query,4,2,24,12.802865028381348
genetic,query,4,2,25,12.267423629760742
genetic,query,4,2,26,12.170524597167969
genetic,query,4,2,27,12.165914535522461
genetic,query,4,2,28,12.603203773498535
genetic,query,4,2,29,12.71768569946289
genetic,query,4,2,30,12.525984764099121
genetic,query,4,2,31,12.485922813415527
genetic,query,4,2,32,12.586549758911133
genetic,query,4,2,33,12.676078796386719
genetic,query,4,2,34,12.15975284576416
genetic,query,4,2,35,12.123737335205078
genetic,query,4,2,36,12.413398742675781
genetic,query,4,2,37,12.744416236877441
genetic,query,4,2,38,12.869154930114746
genetic,query,4,2,39,13.137518882751465
genetic,query,4,2,40,12.835917472839355
genetic,query,4,2,41,13.065837860107422
genetic,query,4,2,42,13.01569652557373
genetic,query,4,2,43,13.1568603515625
genetic,query,4,2,44,12.895225524902344
genetic,query,4,2,45,12.755149841308594
genetic,query,4,2,46,12.721055030822754
genetic,query,4,2,47,12.579913139343262
genetic,query,4,2,48,12.913443565368652
genetic,query,4,2,49,12.998000144958496
genetic,query,4,2,50,12.94235610961914
genetic,query,4,2,51,12.977781295776367
genetic,query,4,2,52,12.975201606750488
genetic,query,4,2,53,13.012828826904297
genetic,query,4,2,54,12.987049102783203
genetic,query,4,2,55,12.824579238891602
genetic,query,4,2,56,12.625589370727539
genetic,query,4,2,57,12.767094612121582
genetic,query,4,2,58,12.879096031188965
genetic,query,4,2,59,12.786441802978516
genetic,query,4,2,60,12.931070327758789
genetic,query,4,2,61,13.13626766204834
genetic,query,4,2,62,13.185090065002441
genetic,query,4,2,63,13.056182861328125
genetic,query,4,2,64,13.072075843811035
genetic,query,4,2,65,13.007554054260254
genetic,query,4,2,66,12.959728240966797
genetic,query,4,2,67,13.101366996765137
genetic,query,4,2,68,12.996452331542969
genetic,query,4,2,69,12.964795112609863
genetic,query,4,2,70,13.145078659057617
genetic,query,4,2,71,12.725967407226562
genetic,query,4,2,72,12.925880432128906
genetic,query,4,2,73,12.851750373840332
genetic,query,4,2,74,13.070940971374512
genetic,query,4,2,75,13.22152328491211
genetic,query,4,2,76,13.052810668945312
genetic,query,4,2,77,12.827600479125977
genetic,query,4,2,78,12.964807510375977
genetic,query,4,2,79,12.813361167907715
genetic,query,4,2,80,12.866170883178711
genetic,query,4,2,81,12.674907684326172
genetic,query,4,2,82,12.924703598022461
genetic,query,4,2,83,13.031777381896973
genetic,query,4,2,84,12.653980255126953
genetic,query,4,2,85,12.413606643676758
genetic,query,4,2,86,12.923476219177246
genetic,query,4,2,87,12.933419227600098
genetic,query,4,2,88,13.063004493713379
genetic,query,4,2,89,13.08824634552002
genetic,query,4,2,90,12.939152717590332
genetic,query,4,2,91,12.884237289428711
genetic,query,4,2,92,12.787198066711426
genetic,query,4,2,93,12.983609199523926
genetic,query,4,2,94,12.883319854736328
genetic,query,4,2,95,12.743331909179688
genetic,query,4,2,96,12.398421287536621
genetic,query,4,2,97,12.469118118286133
genetic,query,4,2,98,12.39384651184082
genetic,query,4,2,99,12.53152847290039
genetic,query,4,2,100,12.423579216003418
genetic,query,4,2,101,12.49028205871582
genetic,query,4,2,102,12.621941566467285
genetic,query,4,2,103,12.483968734741211
genetic,query,4,2,104,12.772896766662598
genetic,query,4,2,105,12.46934700012207
genetic,query,4,2,106,11.76565933227539
genetic,query,4,2,107,11.907621383666992
genetic,query,4,2,108,12.351515769958496
genetic,query,4,2,109,12.215925216674805
genetic,query,4,2,110,12.129319190979004
genetic,query,4,2,111,12.182415008544922
genetic,query,4,2,112,12.256025314331055
genetic,query,4,2,113,12.24537181854248
genetic,query,4,2,114,12.111465454101562
genetic,query,4,2,115,12.43602180480957
genetic,query,4,2,116,12.511704444885254
genetic,query,4,2,117,12.28279972076416
genetic,query,4,2,118,12.465254783630371
genetic,query,4,2,119,12.488791465759277
genetic,query,4,2,120,12.104961395263672
genetic,query,4,2,121,11.870345115661621
genetic,query,4,2,122,12.012744903564453
genetic,query,4,2,123,11.619626998901367
