method,cap_mode,input_id,attack_index,generation,diversity
apso,query,4,4,54,2.6865859031677246
apso,query,4,4,55,2.6181230545043945
apso,query,4,4,56,2.6039366722106934
apso,query,4,4,57,2.9147214889526367
apso,query,4,4,58,2.852811813354492
apso,query,4,4,59,2.651488780975342
apso,query,4,4,60,2.608180284500122
apso,query,4,4,61,2.5012288093566895
apso,query,4,4,62,2.4907915592193604
apso,query,4,4,63,2.561753511428833
apso,query,4,4,64,2.610447406768799
apso,query,4,4,65,2.614267587661743
apso,query,4,4,66,2.5138299465179443
apso,query,4,4,67,2.6032776832580566
apso,query,4,4,68,2.6219568252563477
apso,query,4,4,69,2.4525656700134277
apso,query,4,4,70,2.468738555908203
apso,query,4,4,71,2.403799533843994
apso,query,4,4,72,2.306227445602417
apso,query,4,4,73,2.249755382537842
apso,query,4,4,74,2.1856770515441895
apso,query,4,4,75,2.4780375957489014
apso,query,4,4,76,2.55269455909729
apso,query,4,4,77,2.357450246810913
apso,query,4,4,78,2.380977153778076
apso,query,4,4,79,2.2585902214050293
apso,query,4,4,80,2.1804111003875732
apso,query,4,4,81,2.255048990249634
apso,query,4,4,82,2.2162866592407227
apso,query,4,4,83,2.257645845413208
apso,query,4,4,84,2.2276864051818848
apso,query,4,4,85,2.166114091873169
apso,query,4,4,86,2.1560745239257812
apso,query,4,4,87,2.114849328994751
apso,query,4,4,88,2.0476253032684326
apso,query,4,4,89,2.038189172744751
apso,query,4,4,90,1.955962061882019
apso,query,4,4,91,1.9012205600738525
apso,query,4,4,92,1.8832651376724243
apso,query,4,4,93,1.8613357543945312
apso,query,4,4,94,2.0978684425354004
apso,query,4,4,95,2.0621800422668457
apso,query,4,4,96,1.970190167427063
apso,query,4,4,97,2.0607385635375977
apso,query,4,4,98,2.0689878463745117
apso,query,4,4,99,2.125624179840088
apso,query,4,4,100,2.5175721645355225
apso,query,4,4,101,2.564737319946289
apso,query,4,4,102,2.732116222381592
apso,query,4,4,103,2.437462329864502
apso,query,4,4,104,2.4115490913391113
apso,query,4,4,105,2.4071881771087646
apso,query,4,4,106,2.8115005493164062
apso,query,4,4,107,3.007361888885498
apso,query,4,4,108,3.053699254989624
apso,query,4,4,109,3.1487014293670654
apso,query,4,4,110,2.8880422115325928
apso,query,4,4,111,2.8831984996795654
apso,query,4,4,112,3.222740411758423
apso,query,4,4,113,3.199086904525757
apso,query,4,4,114,2.8689520359039307
apso,query,4,4,115,3.2165327072143555
apso,query,4,4,116,3.5809648036956787
apso,query,4,4,117,3.3228800296783447
apso,query,4,4,118,3.108978509902954
apso,query,4,4,119,3.1249947547912598
apso,query,4,4,120,2.9258625507354736
apso,query,4,4,121,2.8470983505249023
apso,query,4,4,122,2.6875455379486084
apso,query,4,4,123,2.5447404384613037
apso,query,4,4,124,2.504699945449829
apso,query,4,4,125,2.411233425140381
apso,query,4,4,126,2.2940220832824707
apso,query,4,4,127,2.162769079208374
apso,query,4,4,128,2.229055166244507
apso,query,4,4,129,2.1524300575256348
